transaction_id,customer_id,product,category,price,quantity,discount_applied,page_views_before_purchase,time_spent_on_site_mins,days_since_last_purchase,is_returning_customer,device,ab_test_group
1095,422,Keyboard,Gaming,130.93517010982742,4,0,1,29.475507636236532,31.314358147654865,0,Tablet,B
1096,704,Mouse,Accessories,112.18312601991995,3,0,1,3.9613873849205614,4.90994107291792,1,Desktop,A
1097,764,Headphones,Gaming,54.776365248532386,2,0,4,17.34827940027097,20.635391863293002,1,Mobile,B
1098,738,Speaker,Gaming,76.23689085451916,4,0,14,13.316466473969475,17.387764975280227,1,Mobile,A
1099,806,Headphones,Accessories,78.24584273183335,3,1,3,0.3474012452376937,44.22638118439419,0,Mobile,A
1100,306,Headphones,Accessories,112.44631637503021,4,0,4,6.338096614296271,4.099586596932999,1,Tablet,B
1101,98,Tablet,Gaming,74.27107972067641,1,0,7,2.6825998737085825,1.304062597334268,0,Mobile,B
1102,850,Laptop,Gaming,122.49504990644894,1,0,7,6.014569748678113,29.17485740058471,1,Mobile,B
1103,798,Smartphone,Office,37.14854897442511,6,0,9,3.9437805551630984,14.247969874659145,1,Mobile,A
1104,335,Printer,Accessories,155.19307785247258,3,0,1,21.156304471140047,16.8568074163566,0,Mobile,A
1105,859,Laptop,Electronics,111.85569324619325,3,0,4,59.028204559187934,28.21188354556164,0,Mobile,A
1106,435,Mouse,Accessories,121.5294235945482,5,0,4,4.001303420887851,42.999963771935015,1,Desktop,A
1107,447,Headphones,Gaming,70.12336199662029,2,0,8,22.941812952908545,27.251395181287272,1,Desktop,A
1108,994,Tablet,Gaming,128.85880310166343,2,0,3,0.10066710012591802,8.14012826260058,0,Mobile,A
1109,308,Mouse,Gaming,84.3752148808687,3,0,9,1.3386755180834782,8.691756067627614,1,Desktop,A
1110,249,Speaker,Gaming,87.91267247032977,4,0,2,6.819645888909831,36.73892541738071,0,Desktop,A
1111,166,Smartphone,Electronics,58.994200469489584,3,0,5,3.871790570160947,41.103250994344975,0,Tablet,B
1112,481,Printer,Accessories,56.22543224879826,3,1,11,3.6268911494402984,9.789298915236387,1,Desktop,B
1113,984,Speaker,Electronics,59.53146516243927,4,0,15,5.5748917212447635,27.976316145126816,0,Mobile,A
1114,335,Tablet,Electronics,85.84314148285232,1,0,7,23.95046852498833,47.3020718047757,1,Desktop,A
1115,542,Smartphone,Gaming,61.13603261915988,2,1,9,2.579500682295773,31.12269139790603,0,Desktop,B
1116,759,Mouse,Electronics,89.14416866446325,5,0,3,5.320352515274068,61.167115635566205,1,Desktop,A
1117,106,Headphones,Gaming,82.3000577513686,3,1,3,22.937119546576522,4.1609674344071355,1,Mobile,A
1118,563,Headphones,Gaming,159.89892121398353,7,0,5,24.605780773184794,16.240998938306255,0,Tablet,A
1119,81,Camera,Gaming,79.48943858588343,7,0,3,0.6390503933136122,49.39307679378727,0,Desktop,A
1120,133,Headphones,Electronics,77.8949315973583,3,0,2,7.7617749551459205,23.78221915410567,1,Mobile,B
1121,797,Monitor,Gaming,91.96749770037252,2,0,3,8.738727258783072,5.010407996120003,0,Desktop,B
1122,900,Headphones,Electronics,83.31951446377387,3,1,3,55.25016392925486,16.76583459415654,0,Desktop,A
1123,138,Monitor,Accessories,85.05042825357222,4,0,3,16.622537477784547,13.8478723224815,1,Mobile,B
1124,184,Keyboard,Gaming,113.77100462991018,1,0,5,3.6044756121941157,27.014206302007832,1,Mobile,A
1125,401,Monitor,Office,94.48250581460184,3,1,4,5.38229108240082,46.50676718554217,0,Mobile,A
1126,330,Smartphone,Office,72.07334604335551,6,0,7,17.754207261674633,24.964603759473064,1,Desktop,A
1127,785,Speaker,Office,103.05800160452162,1,1,7,16.63463013272229,31.20961484343416,1,Desktop,A
1128,508,Smartphone,Office,113.39039892332814,5,0,3,1.0439529287128606,29.78541299914253,0,Desktop,B
1129,852,Speaker,Office,53.63138166859599,4,0,6,26.078993438998264,17.791256671785366,0,Mobile,B
1130,984,Camera,Electronics,66.55366290785658,4,0,2,21.91964139047205,22.254634262015486,1,Desktop,A
1131,69,Keyboard,Accessories,42.973025790952136,2,1,9,5.226383239335966,44.679428842303835,1,Mobile,B
1132,546,Speaker,Electronics,56.163108683495636,3,1,11,4.281141401734617,50.429085320469646,0,Mobile,A
1133,774,Speaker,Gaming,138.96371489655502,3,0,7,2.4539999835364834,46.096852567063905,1,Desktop,B
1134,53,Tablet,Accessories,194.58134237500417,2,0,7,8.84084072031503,24.358262902624887,1,Mobile,B
1135,450,Laptop,Accessories,73.28038595046883,1,0,9,7.308720318190299,32.27483426859145,1,Tablet,B
1136,205,Laptop,Accessories,59.397044852972456,4,1,3,0.1712042390507907,38.03264622149438,1,Tablet,B
1137,126,Tablet,Accessories,132.13264710977973,3,1,2,29.445878022157668,13.64382937265557,0,Mobile,A
1138,747,Headphones,Office,98.86503874253206,6,0,1,6.084857993352747,20.115992912662676,1,Mobile,B
1139,43,Tablet,Gaming,152.66116983890188,3,0,7,2.9827237920066496,1.4930474863201726,0,Desktop,A
1140,752,Speaker,Accessories,70.06186862583499,1,1,2,9.96132496503643,19.69926529209135,0,Tablet,A
1141,971,Speaker,Accessories,85.31468205124126,2,0,8,25.935276354815016,3.771616030300878,0,Tablet,B
1142,883,Tablet,Office,53.999765658007746,2,0,2,26.20296838773262,20.5816077678014,0,Desktop,B
1143,111,Tablet,Electronics,90.1471326611254,2,0,4,6.325401430151054,28.213330930580796,0,Mobile,A
1144,761,Headphones,Electronics,74.1842877477287,4,1,6,15.167765401973787,11.269804770015035,0,Mobile,B
1145,663,Smartphone,Electronics,122.21140689267978,1,0,0,18.10000484838247,10.120377617886176,1,Mobile,A
1146,183,Keyboard,Gaming,95.77953083872806,3,1,3,1.45785715870626,29.993613132639712,1,Desktop,A
1147,848,Mouse,Electronics,234.5767807101296,4,1,4,3.760278795560375,6.761139326200504,1,Desktop,A
1148,95,Speaker,Accessories,19.700253643195595,3,0,5,7.402283305491644,5.81396327092542,1,Desktop,B
1149,971,Keyboard,Office,53.69781574398837,2,0,7,2.7595420543830755,13.858057868106586,1,Desktop,B
1150,374,Tablet,Office,220.41701502204938,3,0,1,47.46573856387278,2.7919646247618486,0,Mobile,B
1151,912,Headphones,Electronics,118.24914210554769,2,0,6,28.82267235654363,18.14840110485522,1,Desktop,A
1152,520,Monitor,Office,68.44880429153616,1,0,4,28.71902430815971,25.454674602602175,0,Mobile,A
1153,900,Headphones,Accessories,64.09505999960456,2,0,3,19.98206268223806,41.09934107514351,0,Desktop,B
1154,360,Printer,Electronics,171.1475048703431,3,0,7,54.027477061364316,27.278662936053518,1,Tablet,A
1155,900,Printer,Accessories,139.48481838797872,2,0,3,15.801200518231152,9.496047969122714,1,Desktop,A
1156,696,Keyboard,Gaming,144.27793130978483,3,1,1,0.7574275141282258,8.822823728055617,1,Mobile,B
1157,281,Laptop,Accessories,98.960948523032,3,0,6,72.7812900939844,24.984483761143483,1,Desktop,B
1158,195,Printer,Accessories,138.3151508212045,3,1,6,4.769340066329809,20.7684256654126,1,Mobile,B
1159,864,Printer,Accessories,108.83652697185609,3,0,7,18.23530175055072,5.891112394957756,0,Desktop,B
1160,195,Smartphone,Accessories,110.3859983301092,2,1,4,1.3672401756246153,9.559662391952271,1,Mobile,A
1161,667,Monitor,Gaming,46.31466853793413,3,1,4,17.93888554867057,41.283285615088104,1,Mobile,A
1162,93,Smartphone,Electronics,51.14546529300885,2,0,8,45.479081615855584,9.543826033387692,1,Desktop,A
1163,672,Monitor,Accessories,57.456470154123416,6,1,2,3.0936022827620384,17.822781185488722,1,Desktop,A
1164,946,Camera,Electronics,55.15203377715566,1,0,5,6.278772594942125,12.129889596972465,1,Desktop,B
1165,61,Mouse,Office,28.431981019214568,4,1,4,27.395914452427537,7.040849119230702,0,Mobile,B
1166,634,Speaker,Accessories,58.37933465713681,2,1,7,9.671270493908782,26.267243557828472,1,Mobile,B
1167,51,Printer,Accessories,100.4905829742377,5,1,9,8.442103464055368,18.774765384293577,0,Desktop,A
1168,403,Speaker,Office,160.69239095854044,5,0,3,9.480577619417236,44.55739192130288,1,Desktop,B
1169,789,Printer,Electronics,78.75206072344787,3,0,11,3.8711918651423707,19.3002767875975,0,Desktop,B
1170,5,Smartphone,Gaming,87.50968359649224,4,0,9,17.397641281920507,19.523313058960373,1,Mobile,B
1171,466,Mouse,Accessories,98.46020776329011,4,0,1,18.65570063697242,19.47003930116215,1,Mobile,B
1172,604,Smartphone,Office,46.683447501659934,5,0,3,18.49806428839966,7.587087335191888,1,Mobile,B
1173,682,Smartphone,Office,38.36769914818417,4,0,4,2.2691497754505066,4.042221300280313,1,Mobile,A
1174,829,Monitor,Accessories,127.77489140325594,4,1,6,16.52877156409262,62.52701919073819,1,Mobile,A
1175,534,Laptop,Electronics,103.33924087476133,6,0,3,51.87597594426819,8.213490700033471,0,Mobile,A
1176,405,Headphones,Electronics,44.100374791442704,1,0,4,9.98660423423545,24.849999903315208,0,Tablet,A
1177,838,Keyboard,Accessories,177.80847055279153,3,1,3,1.140304088609849,4.958610361973418,0,Mobile,B
1178,513,Speaker,Office,94.6946984035368,2,0,6,8.940595765002758,5.309759689948636,1,Mobile,A
1179,645,Camera,Accessories,64.6279979197733,4,0,5,5.857888451112607,10.528300099337471,1,Mobile,A
1180,233,Printer,Gaming,72.10341735636278,4,0,7,10.600625453269382,7.6939997010985515,0,Mobile,B
1181,524,Smartphone,Gaming,88.6115321658133,3,0,9,11.398690893243458,22.94618995829373,1,Mobile,B
1182,346,Laptop,Electronics,210.5336291719071,4,0,5,4.5420843456297995,5.395833069464348,1,Desktop,A
1183,46,Smartphone,Gaming,117.64765367105063,2,0,3,12.957319893349998,5.168927265720059,1,Tablet,B
1184,546,Mouse,Office,206.0637240072283,7,1,1,7.514866191575596,14.237017174245468,1,Tablet,A
1185,945,Monitor,Gaming,137.31446373979213,7,0,3,47.75863196054732,7.976151412155544,0,Mobile,A
1186,78,Camera,Accessories,121.15926017885752,2,0,2,2.6012698293723595,17.00747477342095,1,Mobile,B
1187,730,Headphones,Office,27.309582242463225,6,0,4,7.5921975285141805,52.57264751521235,1,Mobile,A
1188,813,Mouse,Electronics,84.15001631009557,2,0,7,8.48577881186071,11.105789913023367,1,Mobile,B
1189,923,Tablet,Electronics,43.771770248818925,1,1,4,0.5166573756690137,12.10191384396576,1,Mobile,A
1190,73,Camera,Gaming,60.26502925862982,3,0,3,19.847096935790933,5.848939001579394,1,Desktop,A
1191,794,Smartphone,Electronics,102.28781106363924,2,0,11,15.912649461712613,43.62309099869596,1,Mobile,A
1192,249,Mouse,Accessories,79.14684823298106,5,0,12,17.204623926075097,28.581780105937966,1,Tablet,A
1193,47,Headphones,Office,128.39725952056153,2,1,9,4.902946642904551,12.28610848620729,1,Tablet,B
1194,121,Laptop,Accessories,70.6602225288701,2,1,5,88.82457967843692,26.26869579731177,1,Desktop,B
1195,214,Laptop,Accessories,66.84846355214174,2,0,2,36.45163516529555,30.23832653466662,1,Mobile,B
1196,239,Speaker,Accessories,139.37089058756737,2,1,6,1.90889072144719,3.440700187275283,1,Desktop,A
1197,56,Headphones,Accessories,97.72828807140331,6,0,5,47.75014464859658,10.86218303013304,1,Desktop,B
1198,350,Laptop,Office,76.03196221525577,3,0,3,66.61560086108422,4.075557832972166,1,Mobile,A
1199,107,Mouse,Office,134.91942918158446,1,0,7,9.895911743533064,13.27765891391574,0,Desktop,B
1200,831,Speaker,Accessories,114.30083238795214,1,0,9,5.329514306302663,13.692658294568465,0,Desktop,A
1201,48,Laptop,Accessories,216.8312551159102,2,0,7,31.732789771034074,7.515490108232924,0,Mobile,A
1202,573,Camera,Electronics,114.88100683019412,5,0,2,24.514942424576308,23.53797193096048,0,Desktop,A
1203,337,Monitor,Electronics,155.95159111820746,5,0,8,12.146083023937067,33.58975288703433,0,Desktop,B
1204,26,Tablet,Office,173.79104970427437,4,0,5,31.03920875575406,32.194810735605344,0,Tablet,A
1205,804,Headphones,Electronics,58.70093275280336,1,1,2,9.30938622459356,11.051206750041363,0,Tablet,A
1206,257,Mouse,Office,190.69217535141985,2,0,2,11.958682737950937,23.283902992087285,0,Mobile,A
1207,8,Printer,Office,88.41155672430219,6,0,3,21.940370745379482,33.21484022777604,0,Mobile,B
1208,625,Smartphone,Gaming,128.2112040184931,2,0,7,1.0921612662178206,25.155407038708923,0,Desktop,B
1209,867,Mouse,Office,165.40549385780622,1,1,10,5.438862186762444,27.431434131758166,1,Tablet,A
1210,253,Laptop,Electronics,150.54657568679315,2,1,4,6.716616314777488,6.281453783056258,1,Desktop,A
1211,692,Mouse,Gaming,81.05879502708126,3,1,2,6.135053399839425,9.652706783517832,1,Mobile,A
1212,719,Printer,Electronics,113.86898998184348,1,1,4,52.99313182205239,13.565045334219484,1,Mobile,B
1213,303,Smartphone,Office,65.17705415874345,2,0,3,16.376318349624245,10.570435615798168,0,Mobile,B
1214,639,Speaker,Office,58.56871236329162,3,0,12,1.2699580151424403,15.636480629507954,1,Mobile,B
1215,56,Laptop,Accessories,102.897968894629,7,1,4,6.783441028229581,10.039538860003873,1,Desktop,B
1216,726,Keyboard,Office,110.24713839203127,4,1,2,2.761733373006776,17.652107428842477,1,Mobile,A
1217,526,Laptop,Gaming,66.15114096048798,3,0,6,38.68535422362672,32.54805551573123,1,Desktop,B
1218,474,Tablet,Office,191.7267181185702,1,0,2,11.367796049471297,13.14595265511783,0,Tablet,A
1219,28,Keyboard,Accessories,110.80470773260626,4,0,11,12.762128178935798,23.252215832867286,1,Mobile,A
1220,983,Tablet,Office,88.71860108302906,2,1,0,2.241184290319981,5.212887386025954,0,Tablet,B
1221,78,Printer,Office,51.21806908645121,2,0,5,1.203833102604435,37.15692038798884,0,Desktop,A
1222,216,Headphones,Office,74.32858615928987,3,0,5,3.4111293009434727,26.754237943818474,1,Mobile,A
1223,386,Smartphone,Accessories,79.34727706680587,4,1,1,14.455975404137146,20.158574717092634,1,Desktop,B
1224,365,Monitor,Electronics,88.11390011950516,2,1,5,36.60544998394281,14.947180985758235,1,Mobile,B
1225,666,Speaker,Office,98.84026250653419,1,0,2,3.6728555695849954,7.409386415232953,1,Mobile,A
1226,526,Monitor,Gaming,142.74963885273206,4,0,8,0.249661555103279,26.037595249205413,1,Tablet,B
1227,699,Camera,Accessories,76.72367664586581,1,0,5,4.261324296723376,14.037718645492037,1,Mobile,B
1228,312,Camera,Gaming,65.3787967545831,3,0,7,6.280019617355867,17.42970511667743,1,Mobile,B
1229,883,Printer,Office,42.98646262157433,4,0,5,1.2571414944845072,10.489315664323193,1,Mobile,A
1230,7,Headphones,Accessories,173.85511004040325,4,0,5,1.515218122163673,25.832574795897486,1,Desktop,A
1231,3,Camera,Office,119.31025021353764,5,0,4,10.729826787856,5.616671176458996,0,Desktop,A
1232,623,Laptop,Gaming,13.40764751506033,4,0,2,14.560137218734743,17.230717763342007,0,Mobile,B
1233,919,Mouse,Accessories,103.49852395501341,4,1,3,24.721114843044486,32.749629036880364,0,Mobile,B
1234,750,Tablet,Electronics,183.4572558795277,2,0,4,2.4515209711278265,19.69517399542997,1,Desktop,B
1235,363,Camera,Electronics,88.36135007343557,1,0,4,30.447447455404408,18.656320438284585,1,Desktop,A
1236,751,Printer,Electronics,114.9517844908944,2,1,12,45.50780541975904,1.8768483939963996,0,Mobile,B
1237,508,Tablet,Office,55.52146894402845,1,0,1,14.91217534763798,77.95623624965017,1,Desktop,A
1238,274,Laptop,Accessories,39.32689051743956,2,1,6,1.0828699541614,9.010597722988894,0,Mobile,A
1239,506,Headphones,Gaming,112.87840938949644,2,0,5,5.1824939752264845,18.384175953079072,1,Desktop,A
1240,806,Smartphone,Gaming,100.38012919230206,3,1,2,37.69159162993413,12.441678335193078,0,Mobile,A
1241,739,Monitor,Office,162.03259178242905,3,1,4,0.26911131540243927,17.7648043838291,1,Tablet,A
1242,883,Laptop,Office,94.5326695578227,5,0,5,14.924625865520815,12.36044840683597,1,Desktop,A
1243,15,Speaker,Gaming,99.84359022302965,2,0,2,8.270177681586459,11.321059458436626,1,Mobile,A
1244,192,Keyboard,Accessories,94.16680279823176,7,1,8,9.994243164860059,8.861516673795538,1,Tablet,B
1245,985,Printer,Office,169.9099471031138,1,0,5,26.093205938237734,12.430116711137018,1,Mobile,A
1246,631,Monitor,Accessories,159.05209878652082,2,0,10,3.461044231050937,14.057430516551214,0,Mobile,A
1247,485,Speaker,Gaming,91.79567575101964,3,0,6,0.48097818860639846,25.878643575134394,1,Desktop,A
1248,28,Smartphone,Accessories,104.62607887403925,6,1,0,34.098219668559274,23.042910039968874,0,Desktop,B
1249,714,Speaker,Electronics,67.97538210780951,2,0,2,7.0615634130025535,28.173203964790346,0,Mobile,A
1250,39,Headphones,Gaming,80.75255662607184,9,0,3,23.916760684138655,23.900014271016737,0,Mobile,B
1251,953,Keyboard,Electronics,54.79311154990341,3,0,4,9.065147851839024,42.80883388310436,1,Desktop,B
1252,273,Tablet,Gaming,134.36229566138348,3,0,11,23.674555867304427,23.184383218236867,1,Desktop,B
1253,231,Monitor,Electronics,84.19100461100587,1,0,0,17.09247573371331,3.923230256103301,1,Mobile,B
1254,86,Keyboard,Accessories,173.7625323531645,7,1,3,13.584199386812323,9.843341564140504,1,Tablet,B
1255,474,Mouse,Gaming,83.3065429749233,2,1,7,6.60423036907828,25.44885999652366,0,Desktop,B
1256,126,Laptop,Gaming,53.93320338594114,3,0,12,5.167238029406336,11.635921913534427,0,Tablet,B
1257,812,Mouse,Electronics,83.23508071970173,4,1,12,1.4972376957529014,11.540344341721845,0,Desktop,B
1258,537,Laptop,Accessories,68.15337023731439,5,1,5,15.583922060236482,4.005720068593473,1,Desktop,B
1259,145,Headphones,Gaming,184.90403829934263,3,0,2,23.800595081321656,5.393675106764349,1,Tablet,B
1260,525,Keyboard,Office,131.01674702521035,6,0,3,8.446802640532695,35.327645987523034,1,Desktop,A
1261,212,Smartphone,Electronics,169.32452701436316,1,0,7,0.9890749220552848,8.547635998016055,1,Mobile,B
1262,25,Camera,Gaming,108.47420374037634,2,0,2,18.520342578803202,6.592617051487995,0,Tablet,B
1263,580,Speaker,Accessories,222.34377547652383,3,0,4,12.509862988519792,11.745260669340796,1,Tablet,A
1264,394,Camera,Accessories,81.57067444624411,5,1,2,11.28668384040666,40.85282566369702,0,Desktop,B
1265,67,Keyboard,Accessories,58.45806350458475,3,0,14,50.07616782491559,22.320427232312156,1,Mobile,A
1266,233,Mouse,Accessories,79.00550695283141,3,1,15,14.42262036095485,92.40053912382366,1,Desktop,A
1267,109,Camera,Electronics,143.61275391176645,1,0,2,37.347308404212804,6.711475638227341,1,Mobile,B
1268,146,Printer,Gaming,100.99896834846817,6,1,9,62.50583397624333,45.39213122681325,0,Desktop,B
1269,111,Camera,Electronics,88.07794946873324,2,0,3,0.05078690979112587,4.898837385666776,0,Desktop,B
1270,228,Laptop,Electronics,74.45660196491383,3,1,6,2.6953930119882323,23.69780106649259,1,Desktop,B
1271,111,Printer,Accessories,57.3430721360075,1,1,2,12.17863305503994,49.01513634052136,1,Mobile,A
1272,470,Monitor,Office,134.69409990944672,1,0,4,33.83984713125182,7.20240299207905,0,Mobile,A
1273,34,Camera,Accessories,63.48390109053484,3,1,13,6.4715774812355535,6.906026564038255,0,Mobile,A
1274,623,Printer,Office,25.463802893064393,3,1,4,44.70348904967663,80.52162548535576,0,Mobile,B
1275,776,Keyboard,Electronics,21.16344004364038,1,0,5,8.697126671634285,14.925681283890226,0,Mobile,A
1276,936,Speaker,Accessories,101.92442259492236,5,0,6,27.319705461016873,2.66405618269004,0,Desktop,B
1277,369,Monitor,Accessories,110.71568236728095,3,0,6,5.771234099444619,10.12428440636183,0,Tablet,B
1278,748,Smartphone,Electronics,145.57972365526956,3,0,10,31.332044578527814,34.13251898864962,1,Desktop,B
1279,595,Smartphone,Accessories,75.58591852743268,5,0,11,3.9140780623663023,10.437561416331606,0,Desktop,B
1280,554,Headphones,Gaming,122.8219179259407,4,0,5,6.3556665684111975,30.812426283086204,1,Mobile,A
1281,425,Camera,Office,125.13959745680776,2,0,5,26.242005156324858,22.187728463204934,1,Tablet,B
1282,613,Speaker,Office,226.9293860699848,2,0,3,58.2029770405122,13.47385746717891,1,Mobile,A
1283,518,Tablet,Office,80.47446432388541,4,1,5,34.49787736528776,23.872502978925677,1,Desktop,A
1284,692,Printer,Accessories,91.25960957949844,2,0,3,10.279956530376694,26.670515770463055,0,Mobile,B
1285,282,Monitor,Gaming,100.57375800275338,3,0,7,6.3406681225616115,34.07221542609937,0,Desktop,A
1286,320,Keyboard,Accessories,171.72936626213757,3,0,6,4.333060111197783,7.957458031895749,1,Mobile,A
1287,738,Camera,Office,172.74266415089787,2,0,2,9.68992263965981,10.817646779360228,1,Mobile,A
1288,443,Keyboard,Accessories,112.2329763815338,2,0,0,18.418118370233298,11.97347239631439,1,Desktop,A
1289,952,Tablet,Office,90.88585671031474,1,1,10,23.268791022993877,1.738962742444252,1,Tablet,A
1290,315,Headphones,Electronics,64.27555739322305,5,0,6,56.213310992165354,18.803353999075856,0,Mobile,A
1291,877,Tablet,Office,181.93222175009657,2,0,0,2.07191558948555,16.14481073038171,1,Mobile,B
1292,966,Laptop,Electronics,136.37346241546192,4,0,7,15.654841902226522,9.226667181532616,1,Desktop,A
1293,741,Mouse,Electronics,170.45951566441462,3,1,13,4.222202435626244,6.305331411127933,1,Desktop,B
1294,377,Monitor,Electronics,111.68829801320865,3,0,5,14.232404652583515,15.344429404118674,1,Mobile,A
1295,289,Mouse,Office,60.22596437268261,4,0,8,2.3964685029045105,11.143680953171899,0,Desktop,B
1296,437,Tablet,Gaming,123.79208492225247,1,1,4,2.1629530533761443,25.998597400545542,1,Desktop,A
1297,662,Headphones,Office,47.21814939085833,3,0,1,34.61064502873482,30.45402429933327,1,Tablet,A
1298,277,Headphones,Accessories,43.02936658213483,1,1,11,1.1100512642786524,4.545191736662768,0,Mobile,A
1299,710,Smartphone,Accessories,123.61711695597394,4,0,5,2.8136964525297197,34.53338041759186,0,Mobile,A
1300,582,Camera,Gaming,65.43457888273451,3,1,3,40.4355345590132,27.23130161102913,1,Tablet,A
1301,503,Smartphone,Gaming,98.91689511070405,2,0,6,0.3252882400167086,29.236438749254763,1,Desktop,B
1302,624,Monitor,Gaming,128.47045604451102,1,1,2,6.8131008017560255,32.34391906643526,0,Mobile,B
1303,516,Monitor,Electronics,131.45509580181502,3,1,4,2.9396570757677534,5.161254772122296,1,Mobile,B
1304,350,Monitor,Gaming,70.1788118883208,3,0,1,14.363207345244927,15.52843919784219,1,Tablet,B
1305,843,Keyboard,Gaming,176.07246564637606,3,0,3,1.8447506561319953,16.95145522072621,1,Tablet,A
1306,446,Smartphone,Gaming,222.91170356989022,1,1,6,30.42565533956281,12.499615890180333,1,Desktop,A
1307,830,Keyboard,Office,65.29144724147619,2,0,2,17.645363545673806,4.10198135265841,1,Tablet,B
1308,350,Mouse,Accessories,211.71500790116409,4,1,5,4.564214885146685,13.605018665511167,0,Mobile,A
1309,607,Camera,Accessories,171.9246418370878,5,0,6,0.3267340849248089,18.157098186521324,0,Desktop,A
1310,664,Tablet,Gaming,60.27785883485511,3,0,8,32.38529547297292,41.94578386408055,0,Desktop,A
1311,823,Printer,Accessories,126.71649162985312,2,0,1,10.801220318361912,5.948145602159812,0,Mobile,A
1312,137,Smartphone,Office,49.00457921453517,4,1,5,29.47683632495997,22.040304552802613,0,Mobile,B
1313,759,Printer,Accessories,107.87020362779991,2,0,3,38.03619296649416,13.849854229413856,1,Mobile,A
1314,899,Headphones,Electronics,124.21541983612343,3,0,11,3.913496540278835,40.54722837131284,1,Mobile,A
1315,243,Smartphone,Office,137.63712817375404,2,0,8,13.01638789519292,11.08550144786523,0,Mobile,A
1316,543,Mouse,Accessories,35.44408315357669,3,0,4,17.317482073693085,14.412951908906182,0,Desktop,A
1317,40,Smartphone,Accessories,88.67534682955714,2,0,0,5.536357200686123,8.19921652552315,1,Desktop,A
1318,229,Keyboard,Office,77.01064877058711,4,0,3,4.924846172501057,10.10007660959391,1,Tablet,B
1319,548,Camera,Accessories,51.77206934408238,2,1,11,21.37511438963781,26.726214231968054,0,Tablet,A
1320,920,Tablet,Accessories,49.15896822001203,4,0,5,8.973280573445724,22.242986223515622,1,Desktop,B
1321,223,Speaker,Gaming,50.55574573809758,1,0,1,37.95264948409847,5.339701653656021,1,Mobile,A
1322,6,Tablet,Electronics,159.43245009654774,4,0,3,3.42708878194199,8.67901234613965,1,Desktop,B
1323,322,Tablet,Office,76.91151972443718,1,0,2,14.819018887966253,26.829992113226773,0,Desktop,B
1324,468,Headphones,Gaming,77.7296582230386,2,0,4,28.086870551445017,8.882797245753096,1,Desktop,A
1325,732,Mouse,Accessories,76.2038012053585,4,0,1,6.793057446509519,43.79929352479216,0,Desktop,B
1326,75,Printer,Office,88.78933741900929,1,0,7,8.92548832481299,5.316956739281579,1,Desktop,B
1327,4,Mouse,Office,95.57190448167754,5,1,7,32.67570997534214,20.29438087465147,1,Mobile,B
1328,847,Speaker,Electronics,75.63899336938024,3,0,7,13.473942332891536,32.812936458793025,0,Mobile,B
1329,646,Headphones,Electronics,98.8667236800087,5,1,4,20.502883823936262,7.537961349284895,1,Tablet,B
1330,118,Camera,Office,119.83782541072758,4,0,6,11.381822819043538,20.143382100094875,1,Mobile,A
1331,881,Tablet,Electronics,144.9742298955077,5,0,6,2.3367045502698454,20.099875699106956,1,Tablet,A
1332,606,Keyboard,Electronics,76.79989557935144,3,0,12,14.044052931424329,21.135157359019537,0,Mobile,B
1333,504,Headphones,Accessories,43.70029403162687,2,1,7,6.39038893463544,43.20693474728219,1,Desktop,B
1334,998,Monitor,Electronics,161.25916108655412,1,1,2,31.26619917564759,33.990846754693955,1,Mobile,B
1335,947,Smartphone,Electronics,34.85908090341936,4,0,1,2.318010397966356,60.10838197394415,0,Desktop,B
1336,574,Mouse,Gaming,30.023529817057295,2,0,3,0.6618316664178923,11.993567138589633,1,Desktop,A
1337,441,Headphones,Accessories,89.21900375381996,3,0,2,22.751648443005735,8.540914501482659,1,Desktop,A
1338,194,Monitor,Accessories,77.1042380242091,3,1,7,0.6474416831075444,26.586585084226794,0,Desktop,B
1339,847,Printer,Office,78.76383023359008,3,0,4,3.296439498529789,28.894153619798814,1,Mobile,A
1340,715,Speaker,Electronics,85.46417290347507,1,1,8,34.963980724314325,38.722211419461104,1,Mobile,B
1341,392,Speaker,Gaming,112.1108210275489,2,0,5,13.423077295047129,1.8428263971661925,0,Tablet,A
1342,26,Tablet,Gaming,109.06517512351938,6,0,2,3.720362342330406,16.233580683972477,0,Desktop,B
1343,435,Tablet,Accessories,124.82520232852146,3,0,4,1.5132393225767806,13.892237601086785,0,Desktop,A
1344,173,Headphones,Electronics,73.72970731346459,4,0,3,33.84617699724133,13.01769117470066,1,Tablet,A
1345,300,Headphones,Gaming,125.83836840299838,1,0,1,3.729222804711267,10.996681816205056,0,Desktop,A
1346,645,Camera,Office,108.49676510491994,2,0,1,43.55332357942478,7.274265348281582,0,Mobile,B
1347,326,Smartphone,Electronics,91.51373693512264,3,1,4,0.05425331655253432,14.50788610694492,0,Mobile,A
1348,410,Laptop,Electronics,123.47284301247555,3,1,11,12.62201480702156,59.83874366960493,1,Desktop,B
1349,118,Printer,Electronics,171.90360995236475,6,0,5,15.912046666534716,31.995871589417312,1,Mobile,A
1350,836,Tablet,Gaming,101.95410452058006,1,0,2,0.4494355470499005,1.8104363662138458,0,Desktop,A
1351,787,Laptop,Accessories,53.49640413896821,6,0,4,37.15384692306941,13.201766798242584,0,Desktop,A
1352,724,Laptop,Accessories,74.3779853610232,4,1,5,30.597773531126766,9.992705697019554,1,Tablet,B
